Valeur fonciere,Code postal,Commune,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
85000.0,76190.0,YVETOT,46.0,Appartement,42,2
65000.0,76190.0,YVETOT,47.65,Appartement,47,2
83000.0,76490.0,RIVES-EN-SEINE,87.88,Appartement,66,3
60000.0,76190.0,YVETOT,48.3,Appartement,48,2
63000.0,76190.0,YVETOT,48.0,Appartement,47,2
80000.0,76190.0,YVETOT,50.76,Appartement,51,2
136000.0,76760.0,YERVILLE,72.32,Appartement,72,3
86000.0,76190.0,YVETOT,51.31,Appartement,52,2
92000.0,76460.0,SAINT-VALERY-EN-CAUX,36.22,Appartement,37,2
55000.0,76490.0,RIVES-EN-SEINE,53.0,Appartement,42,2
115500.0,76190.0,YVETOT,39.65,Appartement,39,2
210000.0,76190.0,YVETOT,87.5,Appartement,99,4
87500.0,76490.0,RIVES-EN-SEINE,38.65,Appartement,38,1
186000.0,76190.0,YVETOT,78.43,Maison,75,4
145000.0,76190.0,YVETOT,59.89,Appartement,60,3
112000.0,76460.0,SAINT-VALERY-EN-CAUX,91.13,Appartement,70,4
130000.0,76970.0,GREMONVILLE,115.52,Maison,120,5
257000.0,77170.0,SERVON,118.56,Maison,107,5
157000.0,77330.0,OZOIR LA FERRIERE,47.72,Appartement,48,2
93800.0,77000.0,MELUN,33.49,Appartement,33,2
135450.0,77000.0,MELUN,44.94,Appartement,45,2
255000.0,77220.0,TOURNAN-EN-BRIE,73.19,Maison,74,4
175000.0,77000.0,VAUX-LE-PENIL,66.42,Appartement,67,3
57000.0,77350.0,LE MEE SUR SEINE,34.9,Appartement,35,1
113000.0,77350.0,LE MEE SUR SEINE,100.8,Appartement,100,5
231000.0,77170.0,BRIE COMTE ROBERT,71.59,Appartement,71,4
217000.0,77720.0,CHAMPEAUX,83.9,Appartement,60,3
185000.0,77380.0,COMBS LA VILLE,58.57,Appartement,58,3
133920.0,77127.0,LIEUSAINT,52.13,Appartement,52,2
232800.0,77310.0,SAINT-FARGEAU-PONTHIERRY,105.09,Appartement,105,5
470000.0,77220.0,TOURNAN-EN-BRIE,70.09,Appartement,70,3
120000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,34.79,Appartement,38,2
305000.0,77150.0,LESIGNY,97.68,Maison,84,4
173100.0,77170.0,SERVON,47.83,Appartement,45,2
177000.0,77630.0,BARBIZON,51.55,Appartement,56,2
91000.0,77000.0,MELUN,26.15,Appartement,34,1
164000.0,77330.0,OZOIR LA FERRIERE,31.8,Appartement,32,1
129000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,47.29,Appartement,47,2
115500.0,77330.0,OZOIR LA FERRIERE,29.33,Appartement,30,1
119000.0,77330.0,OZOIR LA FERRIERE,36.28,Appartement,36,1
180000.0,77220.0,GRETZ-ARMAINVILLIERS,55.57,Appartement,55,2
165000.0,77550.0,REAU,46.82,Maison,45,3
189500.0,77127.0,LIEUSAINT,75.4,Appartement,75,4
132000.0,77176.0,SAVIGNY-LE-TEMPLE,43.46,Appartement,43,2
165000.0,77176.0,NANDY,76.99,Appartement,78,4
256300.0,77220.0,PRESLES-EN-BRIE,81.67,Appartement,81,4
69000.0,77000.0,MELUN,21.86,Appartement,21,1
243000.0,77340.0,PONTAULT COMBAULT,91.47,Maison,78,4
172000.0,77390.0,GUIGNES,58.36,Appartement,58,3
205000.0,77150.0,LESIGNY,64.77,Appartement,60,2
45000.0,77000.0,MELUN,25.45,Appartement,25,1
285000.0,77590.0,CHARTRETTES,34.87,Appartement,32,1
147000.0,77390.0,GUIGNES,53.34,Appartement,76,3
128000.0,77340.0,PONTAULT COMBAULT,32.71,Appartement,34,2
135000.0,77176.0,SAVIGNY-LE-TEMPLE,40.94,Appartement,41,2
235000.0,77220.0,PRESLES-EN-BRIE,60.42,Appartement,60,3
75000.0,77190.0,DAMMARIE LES LYS,67.54,Appartement,67,3
321500.0,77310.0,SAINT-FARGEAU-PONTHIERRY,28.93,Appartement,26,1
215000.0,77340.0,PONTAULT COMBAULT,25.28,Appartement,27,1
285000.0,77240.0,CESSON,96.95,Maison,100,6
290000.0,77166.0,GRISY-SUISNES,112.94,Maison,100,5
151000.0,77176.0,SAVIGNY-LE-TEMPLE,50.15,Appartement,50,3
329000.0,77820.0,CHATELET-EN-BRIE (LE),210.92,Maison,217,8
136500.0,77000.0,ROCHETTE(LA),63.29,Appartement,64,4
117000.0,77176.0,SAVIGNY-LE-TEMPLE,48.43,Appartement,48,2
94600.0,77000.0,MELUN,23.19,Appartement,20,1
97200.0,77000.0,MELUN,25.12,Appartement,15,0
74000.0,77176.0,SAVIGNY-LE-TEMPLE,29.36,Appartement,29,1
96000.0,77170.0,BRIE COMTE ROBERT,28.03,Appartement,29,1
276000.0,77240.0,CESSON,88.76,Maison,88,5
146450.0,77127.0,LIEUSAINT,42.72,Appartement,42,2
188000.0,77176.0,NANDY,79.33,Appartement,79,4
170500.0,77330.0,OZOIR LA FERRIERE,46.89,Appartement,49,2
260000.0,77190.0,DAMMARIE LES LYS,109.05,Maison,119,5
110000.0,77133.0,MACHAULT,39.4,Appartement,40,1
211000.0,77330.0,OZOIR LA FERRIERE,54.53,Appartement,52,3
457000.0,77340.0,PONTAULT COMBAULT,160.18,Maison,176,7
85000.0,77240.0,CESSON,22.9,Appartement,19,1
37500.0,77350.0,LE MEE SUR SEINE,13.76,Appartement,14,1
74000.0,77000.0,MELUN,26.89,Appartement,26,1
83000.0,77176.0,SAVIGNY-LE-TEMPLE,33.03,Appartement,32,1
141000.0,77330.0,OZOIR LA FERRIERE,34.77,Appartement,34,2
293500.0,77240.0,CESSON,98.03,Maison,88,5
182000.0,77340.0,PONTAULT COMBAULT,59.44,Appartement,59,3
310500.0,77170.0,BRIE COMTE ROBERT,99.73,Maison,110,5
212000.0,77330.0,OZOIR LA FERRIERE,47.05,Appartement,47,2
183100.0,77170.0,BRIE COMTE ROBERT,41.53,Appartement,41,2
256800.0,77680.0,ROISSY-EN-BRIE,96.44,Maison,91,5
153800.0,77000.0,MELUN,78.8,Appartement,78,4
135000.0,77680.0,ROISSY-EN-BRIE,35.58,Appartement,44,2
355400.0,77150.0,LESIGNY,104.33,Maison,95,5
104000.0,77340.0,PONTAULT COMBAULT,32.43,Appartement,33,1
119000.0,77000.0,MELUN,45.59,Appartement,63,3
237500.0,77170.0,BRIE COMTE ROBERT,59.78,Appartement,59,3
65000.0,77350.0,LE MEE SUR SEINE,22.23,Appartement,22,2
302100.0,77150.0,LESIGNY,94.5,Maison,95,5
178000.0,77170.0,BRIE COMTE ROBERT,54.88,Appartement,67,3
232600.0,77340.0,PONTAULT COMBAULT,65.92,Appartement,65,3
138000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,47.96,Appartement,47,2
218200.0,77680.0,ROISSY-EN-BRIE,59.4,Appartement,60,3
110000.0,77330.0,OZOIR LA FERRIERE,28.39,Appartement,28,1
201000.0,77680.0,ROISSY-EN-BRIE,65.0,Appartement,65,3
148000.0,77220.0,TOURNAN-EN-BRIE,56.55,Appartement,54,3
118000.0,77176.0,SAVIGNY-LE-TEMPLE,33.06,Appartement,28,1
156000.0,77380.0,COMBS LA VILLE,50.16,Appartement,50,3
79900.0,77190.0,DAMMARIE LES LYS,26.02,Appartement,27,1
123500.0,77330.0,OZOIR LA FERRIERE,29.58,Appartement,29,1
303000.0,77310.0,PRINGY,90.87,Appartement,90,3
4098416.2,77170.0,BRIE COMTE ROBERT,1483.78,Appartement,45,2
175000.0,77190.0,DAMMARIE LES LYS,64.81,Appartement,64,3
236600.0,77000.0,MELUN,87.18,Appartement,92,5
145000.0,77340.0,PONTAULT COMBAULT,32.63,Appartement,32,1
379000.0,77330.0,OZOIR LA FERRIERE,115.61,Maison,116,5
234000.0,77220.0,GRETZ-ARMAINVILLIERS,75.3,Maison,74,4
176200.0,77176.0,SAVIGNY-LE-TEMPLE,69.84,Appartement,69,3
158000.0,77680.0,ROISSY-EN-BRIE,40.75,Appartement,35,1
280000.0,77240.0,CESSON,116.18,Maison,108,6
78000.0,77820.0,CHATELET-EN-BRIE (LE),111.02,Maison,50,3
297000.0,77680.0,ROISSY-EN-BRIE,94.72,Maison,95,5
114480.0,77330.0,OZOIR LA FERRIERE,36.2,Appartement,38,1
111000.0,77111.0,SOLERS,43.94,Appartement,43,2
157873.0,77380.0,COMBS LA VILLE,108.6,Appartement,114,5
124000.0,77340.0,PONTAULT COMBAULT,28.54,Appartement,28,1
207007.77,77240.0,CESSON,88.2,Maison,88,5
198000.0,77000.0,VAUX-LE-PENIL,88.94,Appartement,89,5
193800.0,77170.0,BRIE COMTE ROBERT,65.62,Appartement,65,3
114000.0,77190.0,DAMMARIE LES LYS,63.76,Appartement,69,3
108500.0,77000.0,ROCHETTE(LA),53.08,Appartement,53,3
170000.0,77680.0,ROISSY-EN-BRIE,32.32,Appartement,36,2
289500.0,77150.0,LESIGNY,97.29,Maison,82,4
163000.0,77340.0,PONTAULT COMBAULT,46.07,Appartement,44,2
83000.0,77000.0,ROCHETTE(LA),43.33,Appartement,45,2
146000.0,77330.0,OZOIR LA FERRIERE,50.06,Appartement,48,2
118000.0,77150.0,LESIGNY,39.0,Appartement,39,1
128000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,38.0,Appartement,37,2
413000.0,77150.0,LESIGNY,151.17,Maison,107,5
148000.0,77340.0,PONTAULT COMBAULT,32.49,Appartement,24,1
1250000.0,77630.0,BARBIZON,290.0,Maison,274,8
151000.0,77550.0,MOISSY-CRAMAYEL,45.05,Appartement,45,2
118000.0,77550.0,MOISSY-CRAMAYEL,35.95,Appartement,36,1
180000.0,77127.0,LIEUSAINT,64.23,Appartement,63,3
438500.0,77340.0,PONTAULT COMBAULT,153.16,Maison,155,6
187000.0,77340.0,PONTAULT COMBAULT,60.85,Appartement,64,3
148810.0,77000.0,MELUN,66.64,Appartement,56,2
162000.0,77190.0,DAMMARIE LES LYS,58.83,Appartement,60,3
250000.0,77240.0,CESSON,117.04,Maison,128,6
195000.0,77240.0,CESSON,74.36,Maison,87,4
235670.0,77000.0,MELUN,92.87,Appartement,92,4
200000.0,77240.0,CESSON,58.59,Appartement,58,3
115000.0,77380.0,COMBS LA VILLE,75.66,Appartement,76,4
258235.0,77220.0,TOURNAN-EN-BRIE,82.39,Maison,86,4
226000.0,77330.0,OZOIR LA FERRIERE,76.43,Appartement,76,3
88000.0,77130.0,MONTEREAU FAULT YONNE,21.5,Appartement,20,1
200000.0,77127.0,LIEUSAINT,60.0,Appartement,59,3
84000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,43.0,Appartement,43,1
193300.0,77140.0,SAINT-PIERRE-LES-NEMOURS,91.77,Maison,92,5
70000.0,77176.0,SAVIGNY-LE-TEMPLE,26.21,Appartement,27,1
163500.0,77170.0,BRIE COMTE ROBERT,39.9,Appartement,40,2
175000.0,77690.0,MONTIGNY-SUR-LOING,63.11,Appartement,65,3
114000.0,77680.0,ROISSY-EN-BRIE,24.53,Appartement,25,1
246000.0,77166.0,GRISY-SUISNES,74.95,Appartement,80,4
122500.0,77350.0,LE MEE SUR SEINE,81.1,Appartement,84,1
198800.0,77240.0,CESSON,75.85,Maison,87,4
517410.0,77300.0,FONTAINEBLEAU,50.38,Appartement,115,5
260000.0,77350.0,LE MEE SUR SEINE,138.96,Maison,113,7
299000.0,77330.0,OZOIR LA FERRIERE,85.94,Maison,68,4
215000.0,77240.0,CESSON,65.0,Appartement,65,3
140000.0,77127.0,LIEUSAINT,39.0,Appartement,39,2
209950.0,77340.0,PONTAULT COMBAULT,91.46,Maison,94,5
170000.0,77220.0,TOURNAN-EN-BRIE,43.68,Appartement,45,2
132000.0,77390.0,ANDREZEL,60.47,Appartement,60,3
66000.0,77820.0,CHATELET-EN-BRIE (LE),41.92,Appartement,44,2
284500.0,77220.0,GRETZ-ARMAINVILLIERS,99.06,Maison,80,4
275000.0,77000.0,MELUN,84.76,Maison,95,5
235000.0,77330.0,OZOIR LA FERRIERE,48.06,Appartement,47,2
103000.0,77127.0,LIEUSAINT,37.28,Appartement,45,2
109000.0,77210.0,AVON,58.95,Appartement,58,3
89900.0,77350.0,LE MEE SUR SEINE,61.48,Appartement,60,3
50000.0,77000.0,MELUN,16.4,Appartement,17,1
245000.0,77000.0,MELUN,87.37,Appartement,90,4
87500.0,77130.0,MONTEREAU FAULT YONNE,64.03,Appartement,60,3
97000.0,77210.0,AVON,29.44,Appartement,54,1
220000.0,77680.0,ROISSY-EN-BRIE,121.24,Maison,111,6
112904.0,77000.0,MELUN,34.86,Appartement,36,2
199000.0,77720.0,BOMBON,92.05,Appartement,76,3
407000.0,77340.0,PONTAULT COMBAULT,131.3,Maison,119,6
150000.0,77176.0,NANDY,43.66,Appartement,44,2
36000.0,77350.0,LE MEE SUR SEINE,14.54,Appartement,15,1
76000.0,77310.0,PRINGY,47.69,Appartement,49,2
288000.0,77210.0,AVON,92.27,Maison,98,5
98500.0,77140.0,NEMOURS,43.01,Appartement,48,2
100000.0,77350.0,LE MEE SUR SEINE,49.21,Appartement,49,2
108000.0,77130.0,MONTEREAU FAULT YONNE,22.9,Appartement,20,1
130000.0,77130.0,MONTEREAU FAULT YONNE,75.58,Appartement,80,4
131000.0,77210.0,AVON,43.32,Appartement,42,2
126300.0,77000.0,ROCHETTE(LA),39.71,Appartement,41,2
206000.0,77550.0,MOISSY-CRAMAYEL,82.86,Appartement,80,4
122000.0,77300.0,FONTAINEBLEAU,33.07,Appartement,30,2
157000.0,77170.0,BRIE COMTE ROBERT,49.13,Appartement,49,2
71800.0,77130.0,MONTEREAU FAULT YONNE,56.74,Appartement,69,3
120000.0,77000.0,MELUN,42.02,Appartement,41,2
99000.0,77000.0,MELUN,46.72,Appartement,44,2
129000.0,77111.0,SOIGNOLLES-EN-BRIE,20.98,Appartement,44,2
194000.0,77380.0,COMBS LA VILLE,63.54,Appartement,64,3
146460.0,77300.0,FONTAINEBLEAU,28.05,Appartement,28,1
150000.0,77850.0,HERICY,96.57,Appartement,97,4
95000.0,77176.0,SAVIGNY-LE-TEMPLE,41.0,Appartement,41,2
125990.0,77176.0,SAVIGNY-LE-TEMPLE,48.04,Appartement,47,2
104500.0,77380.0,COMBS LA VILLE,49.4,Appartement,49,2
116000.0,77220.0,TOURNAN-EN-BRIE,20.54,Appartement,21,1
235000.0,77310.0,PRINGY,93.36,Appartement,89,5
125000.0,77130.0,MONTEREAU FAULT YONNE,98.45,Appartement,106,4
153000.0,77300.0,FONTAINEBLEAU,28.61,Appartement,28,1
72000.0,77350.0,LE MEE SUR SEINE,40.41,Appartement,46,2
100850.0,77210.0,AVON,60.56,Appartement,58,3
298000.0,77240.0,CESSON,102.64,Maison,103,6
115000.0,77210.0,AVON,71.8,Appartement,73,4
175000.0,77176.0,SAVIGNY-LE-TEMPLE,69.19,Appartement,69,3
94525.0,77350.0,LE MEE SUR SEINE,77.96,Appartement,78,4
158000.0,77330.0,OZOIR LA FERRIERE,54.73,Appartement,39,2
118000.0,77190.0,DAMMARIE LES LYS,43.77,Appartement,44,2
93000.0,77720.0,CHAMPEAUX,33.7,Appartement,46,3
74500.0,77170.0,COUBERT,23.88,Appartement,23,1
420500.0,77340.0,PONTAULT COMBAULT,99.74,Maison,100,4
136300.0,77300.0,FONTAINEBLEAU,28.38,Appartement,29,1
169000.0,77140.0,SAINT-PIERRE-LES-NEMOURS,102.83,Maison,91,5
299000.0,77820.0,CHATELET-EN-BRIE (LE),133.8,Maison,125,5
445000.0,77300.0,FONTAINEBLEAU,136.22,Maison,110,5
267000.0,77680.0,ROISSY-EN-BRIE,91.49,Maison,94,5
180000.0,77340.0,PONTAULT COMBAULT,61.11,Appartement,71,3
405900.0,77150.0,LESIGNY,131.9,Maison,114,6
112000.0,77330.0,OZOIR LA FERRIERE,35.0,Appartement,42,3
150000.0,77250.0,MORET-LOING-ET-ORVANNE,51.94,Appartement,52,2
58500.0,77130.0,MONTEREAU FAULT YONNE,73.9,Appartement,66,3
260000.0,77220.0,GRETZ-ARMAINVILLIERS,112.72,Maison,70,3
107000.0,77340.0,PONTAULT COMBAULT,20.64,Appartement,20,1
342996.5,77680.0,ROISSY-EN-BRIE,91.49,Maison,94,5
221000.0,77680.0,ROISSY-EN-BRIE,70.68,Appartement,70,3
183000.0,77176.0,NANDY,77.27,Appartement,78,4
145990.0,77127.0,LIEUSAINT,54.37,Appartement,54,2
145000.0,77330.0,OZOIR LA FERRIERE,30.4,Appartement,33,1
76000.0,77190.0,DAMMARIE LES LYS,34.91,Appartement,34,2
112000.0,77920.0,SAMOIS SUR SEINE,32.13,Appartement,32,2
163000.0,77170.0,BRIE COMTE ROBERT,41.17,Appartement,41,2
160000.0,77340.0,PONTAULT COMBAULT,41.17,Appartement,41,2
103000.0,77190.0,DAMMARIE LES LYS,73.93,Appartement,73,4
78000.0,77140.0,NEMOURS,31.63,Appartement,31,2
323000.0,77330.0,OZOIR LA FERRIERE,109.23,Maison,103,6
235000.0,77166.0,GRISY-SUISNES,70.94,Appartement,70,3
290000.0,77300.0,FONTAINEBLEAU,82.29,Appartement,89,4
90000.0,77000.0,MELUN,40.07,Appartement,42,2
425550.0,77300.0,FONTAINEBLEAU,97.69,Appartement,100,4
373000.0,77123.0,NOISY-SUR-ECOLE,146.0,Appartement,146,4
270000.0,77170.0,BRIE COMTE ROBERT,102.13,Maison,101,5
122000.0,77220.0,GRETZ-ARMAINVILLIERS,30.15,Appartement,30,1
129000.0,77170.0,BRIE COMTE ROBERT,33.46,Appartement,39,2
290300.0,77310.0,SAINT-FARGEAU-PONTHIERRY,104.34,Maison,115,5
299750.0,77680.0,ROISSY-EN-BRIE,120.68,Maison,91,5
237000.0,77000.0,MELUN,75.74,Maison,78,4
140000.0,77550.0,MOISSY-CRAMAYEL,47.22,Appartement,46,2
130000.0,77000.0,ROCHETTE(LA),53.05,Appartement,53,3
71000.0,77210.0,AVON,56.39,Appartement,57,3
135000.0,77000.0,MELUN,48.17,Appartement,43,2
175000.0,77220.0,TOURNAN-EN-BRIE,62.15,Appartement,52,2
230000.0,77000.0,MELUN,101.85,Maison,104,4
64500.0,77000.0,MELUN,22.2,Appartement,20,1
208000.0,77166.0,GRISY-SUISNES,65.52,Appartement,53,2
91800.0,77190.0,DAMMARIE LES LYS,32.45,Appartement,32,1
97500.0,77220.0,GRETZ-ARMAINVILLIERS,60.95,Maison,54,3
100000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,38.07,Appartement,38,1
243950.0,77173.0,CHEVRY-COSSIGNY,87.31,Appartement,87,4
205000.0,77550.0,MOISSY-CRAMAYEL,75.51,Appartement,76,4
157000.0,77220.0,GRETZ-ARMAINVILLIERS,52.02,Appartement,50,2
259155.0,77166.0,EVRY-GREGY-SUR-YERRE,84.09,Maison,84,4
90390.0,77173.0,CHEVRY-COSSIGNY,66.27,Appartement,66,3
74600.0,77000.0,MELUN,19.57,Appartement,18,1
77500.0,77000.0,MELUN,21.59,Appartement,22,1
297000.0,77340.0,PONTAULT COMBAULT,84.94,Maison,68,3
183000.0,77340.0,PONTAULT COMBAULT,48.34,Appartement,52,2
122000.0,77340.0,PONTAULT COMBAULT,30.74,Appartement,32,1
272900.0,77340.0,PONTAULT COMBAULT,82.11,Appartement,80,4
375950.0,77300.0,FONTAINEBLEAU,93.44,Appartement,103,5
155000.0,77340.0,PONTAULT COMBAULT,60.41,Appartement,61,3
150000.0,77390.0,CHAUMES-EN-BRIE,61.89,Appartement,58,3
175000.0,77170.0,BRIE COMTE ROBERT,39.23,Appartement,40,2
131500.0,77176.0,SAVIGNY-LE-TEMPLE,45.12,Appartement,45,2
254500.0,77680.0,ROISSY-EN-BRIE,91.2,Maison,91,5
143500.0,77000.0,MELUN,73.77,Appartement,74,5
163000.0,77190.0,DAMMARIE LES LYS,81.06,Appartement,80,3
135000.0,77430.0,CHAMPAGNE SUR SEINE,75.12,Maison,75,4
330000.0,77300.0,FONTAINEBLEAU,90.7,Appartement,90,3
106000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,30.45,Appartement,30,1
218000.0,77380.0,COMBS LA VILLE,77.73,Maison,103,5
291000.0,77340.0,PONTAULT COMBAULT,115.99,Maison,119,6
185000.0,77390.0,GUIGNES,80.02,Maison,80,4
100000.0,77210.0,AVON,63.72,Appartement,60,3
140000.0,77000.0,MELUN,39.62,Appartement,54,3
178055.0,77240.0,SEINE-PORT,52.53,Maison,59,2
368300.0,77176.0,NANDY,91.0,Maison,90,3
123000.0,77170.0,BRIE COMTE ROBERT,25.7,Appartement,33,2
101000.0,77350.0,LE MEE SUR SEINE,68.77,Appartement,68,3
80880.0,77000.0,MELUN,36.2,Appartement,36,2
211000.0,77000.0,VAUX-LE-PENIL,91.49,Maison,93,4
206000.0,77140.0,SAINT-PIERRE-LES-NEMOURS,106.92,Maison,105,5
199000.0,77000.0,VAUX-LE-PENIL,84.65,Appartement,93,4
62500.0,77210.0,AVON,16.99,Appartement,18,1
89000.0,77130.0,MONTEREAU FAULT YONNE,41.01,Appartement,41,2
145000.0,77430.0,CHAMPAGNE SUR SEINE,75.6,Maison,71,4
248450.0,77340.0,PONTAULT COMBAULT,93.66,Appartement,94,4
165500.0,77176.0,SAVIGNY-LE-TEMPLE,90.83,Appartement,96,4
134000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,65.03,Appartement,64,3
175000.0,77127.0,LIEUSAINT,51.77,Appartement,51,3
132000.0,77000.0,MELUN,69.96,Appartement,78,3
305000.0,77176.0,NANDY,115.79,Maison,111,6
44500.0,77000.0,MELUN,17.1,Appartement,17,1
112500.0,77000.0,MELUN,50.2,Appartement,50,2
208000.0,77240.0,CESSON,69.43,Maison,74,4
152000.0,77000.0,VAUX-LE-PENIL,67.8,Appartement,67,3
150500.0,77140.0,NEMOURS,70.48,Appartement,70,3
136000.0,77340.0,PONTAULT COMBAULT,30.49,Appartement,30,2
135000.0,77220.0,FAVIERES,41.59,Appartement,28,1
239900.0,77550.0,MOISSY-CRAMAYEL,81.07,Maison,73,4
228000.0,77127.0,LIEUSAINT,69.86,Appartement,69,3
287950.0,77300.0,FONTAINEBLEAU,61.58,Appartement,64,2
273000.0,77000.0,MELUN,100.2,Maison,103,4
126400.0,77000.0,MELUN,71.8,Maison,67,3
76500.0,77130.0,MONTEREAU FAULT YONNE,24.54,Appartement,38,2
197000.0,77330.0,OZOIR LA FERRIERE,57.48,Appartement,60,3
119000.0,77127.0,LIEUSAINT,30.29,Appartement,45,2
164725.0,77300.0,FONTAINEBLEAU,35.91,Appartement,57,3
67500.0,77220.0,TOURNAN-EN-BRIE,55.63,Appartement,56,4
577100.0,77150.0,LESIGNY,166.68,Maison,149,5
177650.0,77220.0,GRETZ-ARMAINVILLIERS,245.0,Maison,255,6
83000.0,77210.0,AVON,67.76,Appartement,70,4
137000.0,77220.0,TOURNAN-EN-BRIE,56.57,Appartement,54,3
76500.0,77720.0,MORMANT,33.08,Appartement,22,1
185350.0,77550.0,MOISSY-CRAMAYEL,74.84,Appartement,75,4
103500.0,77310.0,PRINGY,62.34,Appartement,45,2
115000.0,77250.0,MORET-LOING-ET-ORVANNE,50.52,Appartement,51,2
176900.0,77176.0,SAVIGNY-LE-TEMPLE,58.47,Appartement,58,3
157800.0,77330.0,OZOIR LA FERRIERE,47.8,Appartement,47,2
166400.0,77330.0,OZOIR LA FERRIERE,40.18,Appartement,42,1
491200.0,77340.0,PONTAULT COMBAULT,124.98,Maison,130,7
177000.0,77170.0,BRIE COMTE ROBERT,73.87,Appartement,73,5
170000.0,77176.0,SAVIGNY-LE-TEMPLE,73.03,Maison,78,5
65000.0,77000.0,MELUN,27.47,Appartement,24,2
60000.0,77000.0,MELUN,70.44,Appartement,70,3
153000.0,77000.0,MELUN,74.36,Appartement,73,5
235600.0,77170.0,BRIE COMTE ROBERT,75.49,Maison,77,4
261000.0,77240.0,CESSON,99.1,Maison,109,5
172000.0,77176.0,NANDY,83.78,Maison,83,4
269900.0,77680.0,ROISSY-EN-BRIE,77.87,Maison,78,4
126500.0,77310.0,SAINT-FARGEAU-PONTHIERRY,36.55,Appartement,37,2
45800.0,77940.0,VOULX,28.97,Appartement,24,1
266000.0,77170.0,BRIE COMTE ROBERT,95.7,Appartement,94,3
113870.0,77170.0,COUBERT,31.15,Appartement,31,1
505000.0,77000.0,MELUN,34.4,Appartement,41,3
100000.0,77330.0,OZOIR LA FERRIERE,47.7,Appartement,47,2
96000.0,77190.0,DAMMARIE LES LYS,34.58,Appartement,34,1
132000.0,77127.0,LIEUSAINT,46.74,Appartement,46,2
180000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,59.6,Appartement,59,3
257142.86,77000.0,MELUN,85.89,Appartement,85,3
148000.0,77000.0,ROCHETTE(LA),50.58,Appartement,53,3
80000.0,77140.0,NEMOURS,35.63,Maison,41,2
382000.0,77240.0,CESSON,119.11,Maison,125,6
126150.0,77310.0,SAINT-FARGEAU-PONTHIERRY,36.25,Appartement,37,2
262000.0,77250.0,MORET-LOING-ET-ORVANNE,103.77,Maison,112,5
129290.0,77170.0,BRIE COMTE ROBERT,41.65,Appartement,48,2
125000.0,77127.0,LIEUSAINT,40.71,Appartement,40,1
292000.0,77380.0,COMBS LA VILLE,105.2,Maison,105,6
209000.0,77380.0,COMBS LA VILLE,60.07,Appartement,60,3
143000.0,77170.0,BRIE COMTE ROBERT,63.06,Appartement,62,4
181600.0,77176.0,SAVIGNY-LE-TEMPLE,74.67,Appartement,73,4
270000.0,77340.0,PONTAULT COMBAULT,105.04,Maison,87,5
146000.0,77170.0,BRIE COMTE ROBERT,37.5,Appartement,37,2
154000.0,77000.0,MELUN,76.06,Appartement,76,3
154300.0,77680.0,ROISSY-EN-BRIE,72.66,Appartement,72,3
111000.0,77000.0,MELUN,37.34,Appartement,60,3
331000.0,77210.0,AVON,117.5,Appartement,122,5
174500.0,77550.0,MOISSY-CRAMAYEL,57.4,Appartement,49,2
82000.0,77190.0,DAMMARIE LES LYS,24.08,Appartement,24,1
72000.0,77190.0,DAMMARIE LES LYS,35.75,Appartement,36,1
205000.0,77300.0,FONTAINEBLEAU,44.93,Appartement,40,1
55000.0,77000.0,MELUN,16.14,Appartement,20,1
76500.0,77190.0,DAMMARIE LES LYS,27.12,Appartement,28,1
130000.0,77190.0,DAMMARIE LES LYS,44.65,Appartement,45,2
254830.0,77190.0,DAMMARIE LES LYS,89.54,Maison,88,5
217000.0,77330.0,OZOIR LA FERRIERE,66.71,Appartement,51,2
111300.0,77000.0,MELUN,40.58,Appartement,40,2
92000.0,77350.0,LE MEE SUR SEINE,78.35,Appartement,85,4
99105.0,77390.0,CHAUMES-EN-BRIE,41.8,Appartement,46,1
190850.0,77210.0,AVON,62.03,Appartement,64,3
135200.0,77380.0,COMBS LA VILLE,65.1,Appartement,66,3
265000.0,77127.0,LIEUSAINT,82.72,Appartement,82,4
230000.0,77240.0,CESSON,90.0,Maison,101,4
208600.0,77240.0,CESSON,74.66,Maison,87,4
145000.0,77310.0,SAINT-FARGEAU-PONTHIERRY,49.51,Appartement,50,2
323500.0,77760.0,ACHERES-LA-FORET,135.0,Maison,118,7
135500.0,77000.0,MELUN,76.4,Appartement,74,4
175000.0,77390.0,CHAMPDEUIL,82.28,Appartement,82,3
192500.0,77176.0,SAVIGNY-LE-TEMPLE,113.26,Appartement,108,5
317000.0,77340.0,PONTAULT COMBAULT,98.94,Maison,118,4
248000.0,77380.0,COMBS LA VILLE,78.49,Maison,80,4
233000.0,77330.0,OZOIR LA FERRIERE,73.51,Appartement,74,3
76000.0,77330.0,OZOIR LA FERRIERE,21.11,Appartement,21,1
250000.0,77176.0,SAVIGNY-LE-TEMPLE,105.65,Maison,107,6
